-0.00784948,-0.00820328,0.00803246,-0.00492133,-0.01007170,-0.00776419,-0.00948898,-0.00019377,-0.00098593,-0.00517530,-0.00021486,0.00506757,-0.01142026,-0.00215787,-0.00098472,-0.01015166,0.00845001,0.00662198,0.00510516,-0.01171162,0.00958525,-0.00383931,-0.00558249,0.00907388,0.00954177,0.00362085,0.00036986,-0.00036141,-0.00143756,0.00345929,-0.00391813,0.00453145,-0.00683841,0.00712064,0.00377225,-0.00292003,0.00283033,-0.00324159,-0.00463841,-0.00385535,-0.00591814,0.00210167,0.00557412,-0.00151195,0.00432506,0.00239143,-0.00920301,-0.01198122,-0.00539524,-0.00673325,-0.00157396,-0.00018026,-0.00159979,-0.00393637,-0.00092918,0.00354247,0.01026316,-0.00329259,-0.00089385,0.00052443,0.00729306,0.00052086,-0.00515667,0.00841664,-0.00242271,-0.00698134,-0.00041767,-0.00154254,-0.00510097,-0.00829470,0.00164572,-0.00133336,0.00364547,0.00113019,-0.00235861,0.00665678,-0.01089922,0.00181585,0.02238616,-0.00533749,-0.00424011,-0.00618327,0.00998745,0.00253831,0.00901272,-0.00598930,0.00234560,-0.00525019,-0.00269126,-0.00418733,-0.00244188,-0.00428094,0.00858805,0.00245291,-0.00663145,0.00276682,-0.00502004,-0.00727924,-0.00855066,-0.00255217,0.06281359,0.00912795,0.01029755,-0.00486606,0.00068707,-0.00495158,-0.00792701,-0.00069656,0.00991060,0.00409422,-0.00819183,-0.00533800,0.00406276,0.00244910,0.00263534,0.00899809,0.01015042,0.00074040,-0.00663258,0.00304694,-0.00760080,0.00048672,-0.00216446,-0.00540478,0.00939791,0.03997191,-0.00153300,0.00141800
0.00000000,-0.00086130,-0.01426132,0.00688714,0.00531783,-0.00271968,0.02387433,-0.00216996,0.00157614,0.00236229,0.00582066,-0.00146417,-0.01262546,0.00900298,-0.00406583,-0.00342323,0.01178810,0.00536510,-0.02955331,-0.01927995,-0.00800823,0.01083893,0.00889218,-0.00285045,0.00563915,-0.00518585,0.00098496,-0.00131624,0.00576990,-0.00456687,0.01267973,-0.00056867,0.00551860,0.00321367,0.00440071,0.01064999,-0.00336272,-0.00377650,0.00266158,-0.01241655,0.00369842,0.00203086,0.00929124,0.00367494,0.00471250,-0.00470264,0.00229735,-0.00552366,0.00140540,-0.00844316,-0.00257214,-0.00004314,-0.00739968,0.00107610,-0.00965739,-0.00265266,-0.00102772,-0.00455780,0.00527478,0.00267408,0.00936331,0.01089254,-0.00330327,0.00476139,0.00153072,0.00656523,0.00104848,-0.00837552,-0.01180011,-0.01406078,-0.00538424,-0.00437017,-0.01867640,0.00838808,-0.00021617,-0.00074676,-0.01992533,-0.01370240,0.00538043,-0.00024837,-0.00316933,-0.00168372,-0.00090595,0.00098201,-0.00117663,0.01990132,0.00577914,0.00241768,0.01733887,0.00126391,-0.00158628,0.00809363,-0.00128433,-0.00062094,0.00339985,-0.00169163,0.00533956,0.00470809,-0.00212445,0.00126083,0.00703560,0.01148143,-0.00899617,0.00379673,-0.01202480,0.00909152,-0.01551773,-0.00316315,0.01614193,-0.01013304,0.00151712,0.00281879,0.04008240,0.00531902,0.02015644,-0.00849268,-0.00148044,-0.00009119,0.00078558,-0.00458410,0.00970389,-0.00424810,-0.02525124,-0.02466641,-0.00529488,-0.00127614,-0.00341109,0.00100645
0.00000000,0.00000000,0.04278295,-0.04256868,0.03192673,-0.01408245,-0.00466762,-0.01098104,-0.00053381,0.00873812,-0.03935422,-0.00536964,0.00642967,-0.00596213,0.01534439,-0.00103289,-0.00420185,-0.00504323,-0.01811814,-0.02175012,-0.00480442,0.01105728,0.00242891,-0.00201725,0.00226328,0.04626606,0.00183060,0.00557843,-0.00191428,-0.00237536,0.10088802,0.00304516,0.00257716,-0.00325239,0.00657770,-0.01053579,-0.02460064,-0.00512859,0.00173887,-0.00501624,-0.01191363,0.00317572,-0.00073597,0.00091037,-0.00019985,-0.00174835,0.01100164,-0.00095232,0.01725197,-0.00123979,-0.00086916,0.01579169,-0.14689946,-0.00765216,-0.00370291,-0.00569607,-0.00549500,0.00434829,0.00679341,0.00195990,-0.00793805,0.00813491,-0.00862621,-0.02935253,-0.00013777,-0.00031582,-0.00640761,0.10378857,-0.01030433,-0.00556476,0.00167007,-0.00565264,0.05320126,0.00266865,-0.00696821,-0.00362402,0.01162914,0.01177658,-0.01779166,-0.02327562,-0.00646533,-0.00283855,-0.00808523,-0.00200698,0.01017504,0.01555398,-0.00648098,-0.00100372,-0.00543207,-0.00185813,0.00098274,-0.00620223,-0.00268333,0.00162051,-0.00154819,-0.00397814,0.02363310,0.00294438,-0.00934522,-0.00527610,0.00055648,0.00100869,0.00221811,-0.02004307,-0.00094216,0.00045657,0.03936949,-0.00271860,0.00587506,-0.00332352,0.00790316,-0.00929509,0.01797302,0.00114054,-0.01269075,-0.00186749,0.00018776,0.04892429,0.01669210,0.00613927,0.02144340,0.00180068,-0.00709734,-0.00158344,-0.01783689,0.00202230,-0.00678721,-0.00164080
0.00000000,0.00000000,0.00000000,0.07632938,0.02278322,0.01172799,0.01557196,0.00426066,0.00241062,0.00433305,0.00948752,0.00384810,0.00577160,-0.00046096,0.00066886,-0.00339027,0.00314087,-0.00628423,-0.01481635,0.00546836,-0.00763552,-0.01222390,0.00486684,-0.01997179,-0.00037970,-0.01133343,0.00796819,-0.00702566,-0.02216599,-0.00471628,-0.01248360,-0.00849317,0.00424880,-0.04086483,-0.00304106,0.00196297,-0.01567234,-0.00629098,0.00240225,0.00286949,-0.01587608,0.00320002,-0.00022088,-0.00397955,-0.01029381,0.00286820,-0.01143595,-0.00370136,-0.02167324,0.00367514,0.00069813,-0.00529024,-0.01744108,0.00432653,-0.00212697,-0.00523838,-0.00402297,0.00357108,0.00652740,0.00198775,-0.00529561,0.00370521,0.00703637,0.00104677,-0.00262515,0.00716259,-0.00690581,0.02321137,0.00495968,0.00073983,0.00025286,-0.00023417,-0.00371469,-0.00461760,0.00293633,-0.00605097,0.00963775,0.01062649,0.00260244,0.00163959,0.00103275,-0.00371472,0.00092926,-0.00719759,-0.01699845,-0.00638077,-0.01255245,0.00328783,-0.01402255,0.00088020,0.00699871,0.00535442,0.03495793,0.00263808,-0.00708312,0.00809486,0.04573718,0.00451326,-0.03932672,-0.00550572,-0.00362892,-0.00263140,0.01435623,0.00282457,-0.00518426,-0.00021093,-0.01465970,-0.00093872,0.01407118,-0.01104268,-0.00670364,0.00689578,0.01545490,0.00302490,0.00144385,-0.01691713,-0.01288183,-0.00199097,-0.01212663,-0.00511993,0.01356834,-0.00143441,-0.00530628,0.00062632,-0.01424424,-0.00060549,-0.00704474,0.00128010
0.00000000,0.00000000,0.00000000,0.00000000,-0.04144995,-0.00372934,-0.00975591,-0.00644930,0.00114687,0.06920626,-0.00099357,-0.00047157,-0.00104323,-0.00134092,0.02901660,-0.00166388,-0.00515376,-0.00773092,-0.01180368,0.03017566,-0.00828033,0.00048819,0.00210172,-0.00963963,-0.00808838,-0.01315235,0.01745995,-0.00413282,0.00858004,0.00248023,0.01018004,-0.00700080,-0.00001951,0.05994597,0.00121531,-0.04012353,0.01356832,-0.00824483,0.00376435,0.00093151,0.00089140,0.00436785,0.00023899,-0.00732586,-0.00524206,-0.00011731,0.00328375,0.00423293,-0.00560028,-0.02517124,-0.00267840,-0.01646326,-0.02071915,-0.01329253,-0.00352036,-0.00432414,-0.00540764,0.00234942,-0.00054975,-0.00109650,-0.00527509,-0.00446223,-0.00081033,-0.01239184,-0.00161078,-0.00229787,-0.01785831,0.02886164,-0.00379841,0.00394018,-0.00188421,-0.00238736,0.02512155,-0.00712580,-0.00271470,-0.01109883,0.01283554,0.00116101,-0.01682380,0.00152319,-0.01079220,-0.00823332,-0.00881588,-0.00495511,-0.00873503,0.00521399,-0.00829204,-0.00173939,-0.00233707,-0.00082556,0.00267763,0.01070703,0.00065988,0.00608936,-0.00606444,0.00306307,0.00196079,-0.00533427,0.05894804,-0.00456377,-0.00138757,-0.00268908,-0.00526986,0.02367316,0.00008322,0.00066626,0.01370902,-0.00401351,-0.00287550,-0.00626267,0.00155688,0.00130361,0.00421813,0.00390522,-0.01814847,-0.05424329,-0.01771047,0.02958760,0.01187557,0.00651986,-0.00144716,0.00433365,-0.00053699,0.00238523,-0.01759052,-0.00293299,-0.00779464,0.00117075
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03996321,-0.01448893,0.00350305,-0.00278911,-0.00837794,-0.00387569,0.00114849,-0.00368643,0.00051629,-0.00147225,0.00282759,-0.00397423,0.01042280,0.01365967,0.00552720,0.00908981,0.01395415,-0.00261275,0.01194916,-0.00373116,-0.05249958,0.01127008,-0.02334998,0.01302735,-0.00061676,0.02136994,0.01148983,-0.00789728,0.01006336,0.00445916,0.00425422,0.01117634,0.00742879,0.01006475,0.00358998,-0.02350076,-0.00207546,-0.00185217,0.01515210,0.00685179,-0.00326377,-0.02050085,0.00462110,-0.01617501,0.00607344,-0.00226318,0.02191157,-0.00640026,-0.01149845,-0.00670464,-0.00527747,-0.00284047,0.01750412,0.01318008,-0.00399769,0.00459097,-0.00419324,-0.00204303,0.01442078,0.00239374,0.00346535,0.00286730,-0.00815153,-0.01054692,0.02672438,0.00236251,-0.00438187,0.00763976,0.00653760,-0.00240791,-0.00073260,-0.00607744,-0.01467230,-0.00467703,-0.01930829,0.00728443,-0.00167345,-0.01106824,0.00121764,0.01162721,-0.00167551,0.00441560,-0.00188009,0.00281680,0.00724628,0.00506188,0.01651862,-0.00275379,-0.00294116,0.00409413,0.00016132,0.00603792,-0.01224874,0.00258177,-0.00548020,0.00683271,0.00507578,0.01380078,0.01122875,0.03715451,-0.03714189,-0.00034405,-0.00793466,0.00455207,0.00732912,-0.00217211,0.00438552,-0.00072034,-0.07518046,0.01083417,-0.00273380,-0.00594857,0.00327470,-0.00979833,-0.00548884,-0.01597569,0.00125540,0.00162846,-0.00007241,0.01398200,0.00157710,-0.00231995,0.00262900
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06012054,0.00938002,-0.00453406,-0.00041257,-0.01076179,-0.00282782,-0.00351172,-0.00826633,-0.00458248,-0.00073476,-0.00203839,0.00998598,-0.03612195,0.02871847,-0.02097391,-0.00529699,-0.01623194,-0.00100355,-0.00156898,-0.00285651,0.00178275,-0.00899776,-0.00710041,-0.00358650,-0.01637928,-0.00902514,-0.01672317,-0.01339721,-0.00567462,-0.01873218,-0.00818183,-0.00115799,0.00860573,0.01024825,0.01055004,0.01406323,-0.00099835,-0.00427999,0.00614761,-0.00514788,-0.01915070,-0.01055087,-0.01600418,0.01053486,-0.00270037,0.00733822,-0.00612045,0.00284035,0.01495642,-0.00241106,-0.00831067,0.00141713,-0.00684493,-0.01120177,0.02050589,-0.00504354,0.00941320,0.01485340,-0.00645292,-0.01701057,-0.00784196,0.02104403,-0.00212800,0.00378047,0.00250035,0.00268157,0.02453125,-0.00268526,-0.00391440,-0.00416051,0.03038996,-0.01213064,-0.00578638,-0.00730709,-0.00801759,-0.01184160,-0.00075176,0.01361761,0.00921401,-0.01310821,0.00524829,-0.01007425,0.01586612,-0.02293555,0.00547992,0.05180382,-0.01197094,-0.00721359,-0.02513659,-0.01445792,0.00274285,-0.01469811,-0.01349823,-0.00579833,-0.00064387,0.02836492,-0.00961337,-0.00183413,0.02106826,0.00634089,-0.00589969,-0.00656095,-0.01084141,0.00327003,0.00605081,-0.01012779,0.01853189,0.00423438,-0.01059905,0.01027203,-0.02357706,-0.01433959,-0.02527312,0.02097973,0.02421735,0.03269737,0.03956476,0.03333676,-0.03188130,-0.00284623,0.00013509,0.00426417
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06783252,-0.00050502,-0.00073126,0.00050491,-0.00361383,0.00309465,-0.00095365,-0.02815233,0.00341356,0.00017767,-0.00371753,-0.00477848,-0.00414197,-0.00058019,0.02119970,0.00138665,-0.00341775,-0.00045894,-0.01197927,0.00752107,0.00173735,0.00571583,0.00160473,0.00246285,0.00079963,-0.00482195,-0.00374059,0.00136725,-0.00158319,0.00005760,-0.00512902,0.00652766,0.00064759,-0.00320666,0.00053229,0.00193275,-0.00261908,0.00369307,-0.03445756,0.06556175,-0.00116333,0.01296902,0.00156989,0.00620968,-0.00138153,0.00152737,-0.00463132,-0.00339740,-0.00251556,0.00159154,0.00643388,0.00179721,0.04664333,-0.00058569,-0.00033063,-0.05471685,-0.01309281,0.00933440,0.00345720,-0.00958065,0.01352035,0.00723428,-0.00137133,-0.00073648,0.00081977,-0.00032727,0.00054859,-0.00926334,-0.00055816,0.00476439,-0.00434332,-0.00119399,0.00504738,-0.00994968,0.01378666,0.00516522,0.00196700,0.00503606,-0.00112028,0.00176698,0.01245856,0.00295427,0.00261842,0.00295736,-0.01048206,-0.00743786,0.00353438,0.00052244,-0.00302705,0.00348326,-0.00160710,0.00216303,-0.00372350,0.00152219,0.00016602,-0.00903487,0.00950457,0.00219459,-0.00252463,0.01312064,-0.00570602,-0.01235622,0.00491978,-0.00912261,-0.00245952,0.00494494,-0.00109937,0.00062699,-0.00320661,0.00508788,-0.01902940,0.05830261,-0.00080737,0.00625855,0.00066768,-0.00063750,-0.00020548,0.00143024,0.00126457,0.00113151,0.00467369
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01214633,-0.00321146,-0.00217892,0.00876972,0.00025844,-0.00052827,0.00566230,-0.00983721,-0.00232015,0.00352757,0.00302211,0.00048809,0.00673042,-0.01773009,0.00337619,-0.00031803,-0.00515137,-0.01112418,0.00112256,-0.00554971,0.00226742,0.01460120,-0.00592666,-0.00425761,0.00073355,-0.00251504,0.00802648,-0.00006187,-0.00851733,-0.00091398,-0.00407141,-0.00038137,0.00219833,0.00169953,-0.00012760,-0.00245523,0.00773080,0.01055497,-0.01005931,0.00434511,-0.01279312,0.00355386,0.00947871,-0.00475844,-0.00215134,-0.00452454,-0.00486364,-0.00752076,-0.00472172,0.00129660,0.00663059,0.00540417,-0.00342581,0.00133555,-0.00753356,0.00007784,-0.00449247,0.00337167,-0.00409725,-0.00201337,0.01141221,-0.00527105,-0.00308497,0.00648486,0.00337237,-0.00048375,0.01105154,-0.00141609,-0.00470175,0.00424618,0.00009684,-0.00227390,-0.00902242,-0.00080728,0.01608604,0.00168731,0.00171210,-0.00361184,-0.00626242,-0.00052752,0.00033632,0.00652389,0.03655205,-0.00396414,0.00072555,-0.03914858,-0.00118048,0.00490187,0.00544878,-0.00084031,-0.00036789,-0.00337946,-0.00562351,-0.00055489,0.00470897,-0.00255621,-0.00113509,-0.01055345,0.00198278,-0.00335984,0.00813812,0.00340710,-0.00137589,0.00576066,0.00061273,0.00041246,-0.00368554,-0.00943562,-0.00120701,-0.00415613,-0.00325379,0.00178653,-0.00169141,-0.00171952,-0.00345801,0.00177838,-0.00113159,0.00828184,-0.00755246,-0.05962216
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04918144,-0.00886937,0.00213106,0.00252261,-0.00094298,-0.00871296,-0.00077501,-0.00367178,-0.00168675,-0.00814373,0.00095875,0.00095632,-0.00138186,0.00098412,-0.00340822,0.00784827,0.03074037,-0.00618008,0.00415902,0.00452120,-0.00507221,0.01299807,-0.00255767,0.00092797,0.04051919,0.00115050,-0.00390312,0.06539136,-0.00082541,0.00096354,0.00085356,0.00382624,0.00302694,-0.00032391,-0.00929873,-0.00518704,-0.00157505,0.00021660,0.00110387,-0.00723718,-0.00566159,-0.00148821,-0.03171945,0.01930759,0.02335519,-0.00267515,0.00040415,-0.00266926,0.00304574,0.00553462,0.00216928,-0.00467654,-0.00153870,-0.00099783,-0.00397663,0.00144756,-0.00426875,-0.00342097,0.00614067,-0.00099728,-0.00027373,-0.00209261,-0.00017469,0.00560096,-0.00160045,-0.00181738,-0.00548074,-0.00162173,0.02267685,-0.00844256,-0.00262107,-0.01188905,-0.00259827,-0.01123590,-0.00183869,-0.00474581,-0.00224811,0.00419962,-0.00205030,-0.00158892,-0.00321181,-0.00337778,-0.00013735,-0.00612066,-0.00085973,-0.00543507,0.00072499,0.00603272,-0.00026889,-0.01105453,0.00009522,0.00332854,-0.00223984,-0.00778131,0.01035971,-0.00128927,-0.00145894,-0.03087506,-0.00102643,-0.00693673,-0.00189087,-0.00701432,-0.00283011,0.00114734,0.00371514,0.00111174,-0.02620394,0.00046902,-0.04532231,0.00461252,0.00388592,0.01505858,0.00436923,-0.00260531,-0.00369741,-0.00201825,0.00139159,-0.00829709,-0.00213887
